Name;Adress;Description;Year;X;Y
"Пристройка к поликлинике на 250 посещений в смену";"адрес: ул. Декабристов, вл. 39";"";2021;55.8611189;37.6167112
"Многоквартирный жилой комплекс с встроенно-пристроенным ДОУ на 75 мест";"адрес: Внутренний проезд, вл. 8, стр. 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14";"Жилой комплекс размещается в ЮЗАО столицы. Адрес комплекса: Внутренний проезд, 8. Проект относится к комфорт-классу. Его общая площадь - около семидесяти тыс. кв. м. В состав ЖК войдут два монолитных двухсекционных корпуса, один из них башенного типа. На выбор покупателей - квартиры от одной до четырех комнат. Отделки помещений не предусмотрено. Передаваться покупателям квартиры будут с установленными металлическими дверьми, межкомнатными перегородками. Балконы и лоджии будут застеклены, на окнах установят стеклопакеты. В корпусах установят грузопассажирские и пассажирские лифты. Будет выполнена отделка холлов и входных групп. В дома проведут центральные инженерные коммуникации - отопление, электричество, канализацию, холодное и горячее водоснабжение. Стилобатная часть здания отводится под коммерческие и социальные объекты. Здесь разместятся магазины, отделения банков, салоны красоты, кафе, рестораны. Также рядом будет построен отдельный детский садик.";2019;55.6549677;37.6008524
"Многофункциональный деловой центр";"Москва, СЗАО, улица Народного Ополчения, влад. 33";"";2022;55.7853746;37.479795
"Гостиница с апартаментами";"адрес:  Березовая аллея (район станции метро "Ботанический сад", пересечение улиц Березовая аллея и Сельскохозяйственная";"";2021;55.6417834;37.2639339
"Многофункциональный комплекс с подземной автостоянкой";"адрес: Ленинградский проспект, вл. 35";"Многофункциональный комплекс представляет собой комплекс средней высотности, который состоит из 3-х блоков с подземной частью. Комплекс состоит из блока Апартаментов разной этажности с мах высотой 60,20м, офисно-делового центра разной этажности с максимальной высотой 65,95м и административного здания высотой 47,36м. В подземном пространстве размещаются 3 этажа паркинга. На 1-м подземном уровне расположены технические помещения.";2019;55.7904079;37.5533121
"Многофункциональный гостинично-торговый комплекс с подземной автостоянкой";"адрес: Ленинский проспект, вл. 38";"";2019;55.704503;37.5717611
"Физкультурно-оздоровительный комплекс с бассейном";"адрес: ул. Николая Старостина, вл. 8а";"";2019;55.7297444;37.8531768
"Многофункциональный жилой комплекс с подземной автостоянкой. I очередь.";"Москва, САО, Беговой, Верхняя ул. вл. 34";"";2019;55.779317;37.5745285
"Гостиничный комплекс с воскресной школой";"адрес: ул. Шереметьевская, вл. 62, стр. 1";"";2022;55.8020713;37.6157958
"Многоквартирный жилой дом с подземной автостоянкой";"адрес: Совхозная ул. вл. 8Б";"";2019;55.4943344;37.5448545
"Многофункциональный жилой комплекс";"Москва, ЮАО, Орехово-Борисово Северное, Каширское шоссе, вл. 65";"";2019;55.6006463;37.7241315
"Реставрация и приспособление жилого дома (объекта культурного наследия) с подземной автостоянкой";"Москва, ЦАО, Пресненский, Вознесенский пер. вл. 11 стр. 3  ";"";2021;55.7589512;37.6042574
"Плавательный центр "Лужники"";"ул. Лужники, д. 24, стр. 4";"";2019;55.713065;37.558454
"Компьютерно-диагностический центр для автомобилей";"Москва, ВАО, Ивановское, Свободный проспект, вл. 1А, стр. 1";"";2021;55.7692471;37.8225703
"Храмовый комплекс во имя Архистратига Михаила";"адрес: 16-й микрорайон";"";2019;;
"Гаражный комплекс";"адрес: ул. Садовники, вл. 3";"";2021;55.6773959;37.651848
"Гостинично-офисный комплекс. 1 этап - гостиница";"адрес: ул. Левобережная, вл. 6/Б";"";2021;55.8724539;37.4771909
"Апарт-отель с подземной автостоянкой, Блок Б (II пусковой комплекс)";"адрес: улица Бутлерова, вл. 7 А";"";2019;55.653416;37.529537
"Многофункциональный комплекс с апартаментами и спортивной волейбольной ареной";"Москва, ЗАО, район Филевский парк, ул. Василисы Кожиной, вл. 13";"";2019;55.7357884;37.4994795
"Физкультурно-оздоровительный комплекс с аквапарком";"адрес: Борисовские пруды ул. пересечение с ул. Наташинской";"";2024;55.6311384;37.7136877
"Производственно-складской комплекс с административно-бытовыми помещениями 1 этап";"Москва, ЮВАО, Печатники, Угрешская ул. д. 27 стр. 1";"";2021;55.7151011;37.6929401
"Пристройка к поликлинике на 250 посещений в смену";"адрес: Рогачевский переулок, вл. 3А";"";2021;55.8683525;37.5515781
"Многофункциональный жилой комплекс";"адрес: Павелецкая набережная, вл.8";"";2021;55.7101018;37.6471753
"Жилой комплекс с подземной автостоянкой и инфраструктурными объектами";"Москва, ул. Автозаводская, вл. 23, участок № 5";"";2019;55.689689;37.633868
"Общественно-жилой комплекс";"адрес: улица Мельникова, вл. 3";"";2019;55.7250661;37.6737157
"Многофункциональная комплексная застройка. 2-ой пусковой комплекс, 2-ая очередь строительства";"Москва, СЗАО, Хорошево-Мневники, Шеногина ул. вл. 1;   Шелепихинская набережная, вл. 34";"";2021;55.5938085;37.1763145
"Многофункциональный жилой комплекс "Снегири ЭКО". Корпус "В" (4-я очередь)";"адрес: ул. Минская, корп. 1-26";"Жилой комплекс «Снегири-Эко» состоит из 15 малоэтажных монолитно-кирпичных зданий, находящихся на охраняемой и закрытой территории. Высота домов составляет от 4 до 8 этажей. Вблизи жилого комплекса расположены важные объекты инфраструктуры, среди которых школы, детские сады, поликлиники, аптеки, магазины. В 15 минутах ходьбы от жилого комплекса строится станция метро Ломоносовский проспект, которая откроется в ближайшие годы.";2019;55.7274946;37.4941588
"Рублевское шоссе";"";"";;;
"Варшавское шоссе";"";"";;;
"Ленинградское шоссе";"";"Основные работы по реконструкции шоссе в пределах МКАД завершены. Для улучшения пропускной способности магистрали в Зеленоградском административном округе строится транспортная развязка с тоннелем на пересечении Ленинградского шоссе с Панфиловским проспектом и Льяловским шоссе.";;;
"Каширское шоссе";"";"";;;
"Волоколамское шоссе";"";"";;;
"Ярославское шоссе";"";"";;;
"Юго-Восточная";"Россия, Москва, Самаркандский бульвар";"Особенностью станции стали светоотражающие плафоны-купола. Тема белоснежных куполов ассоциируется с исторической архитектурой юго-восточного региона, топонимические названия которого отражены в названиях улиц в районе расположения станции: улицы Ферганская и Ташкентская.";2020;55.701202;37.8197829
"Стахановская";"Россия, Москва, Стахановская улица";"Станция расположена на территории сразу двух районов – Рязанский и Выхино-Жулебино. «Стахановская» запроектирована с двумя боковыми платформами и тоннелем посередине. Ее отделка выполнена в трех цветах – красный, серый и черный.";2020;55.7221785;37.7559817
"Окская";"Россия, Москва, Окская улица";"На станции можно увидеть сочетание синего цвета и серого с черным. Основной образ, заложенный в интерьере, – круги на воде. Он достигается за счет динамичной композиции из крупномасштабных светящихся колец на фоне темно-синей облицовки. Освещение – «светильники-кольца».";2020;55.714937;37.7666196
"Нижегородская";"Россия, Москва, Рязанский проспект";"Станцию Некрасовской линии метро «Нижегородская» открыли 27 марта 2020 года. Она стала конечной станцией розовой ветки.";2020;55.719348;37.781174
"Калужское шоссе";"Россия, Калужское шоссе";"Калужское шоссе на участке от МКАД до ЦКАД (20-49 км) стало главной магистралью Новой Москвы. Здесь было по две полосы для движения в каждую сторону. Дорога не отвечала требованиям безопасности и комфорта. Было принято решение ее реконструировать.";;55.4282397;37.2748516
"Лефортово";"Россия, Москва, Солдатская улица";"Станция «Лефортово» улучшила транспортное обслуживание населения и работающих района Лефортово, а также периферийных районов Некрасовка и Косино-Ухтомский с численностью населения 250 тысяч человек.";2019;55.7651463;37.7018087
"Мнёвники";"Россия, Москва, улица Нижние Мнёвники";"Станция «Мнёвники» – мелкого заложения, ее построили на глубине около 27 метров. Два подземных вестибюля выходят к будущей жилой и общественной застройке, остановкам наземного транспорта. Около станции появится большой городской квартал, первыми жителями которого станут москвичи, переселяемые из пятиэтажек по программе реновации.";2021;55.753355;37.4569773
"Текстильщики";"Россия, Москва, метро Текстильщики";"";2022;55.7540471;37.620405
"Рижская (Ржевская)";"Россия, Москва, Рижская площадь";"Станция «Рижская» разгрузит восточные и северные участки Сокольнической, Калужско-Рижской и Люблинско-Дмитровской линий. С ее появлением улучшится транспортное обслуживание райнов Мещанский и Марьина Роща, снизится интенсивность дорожного движения на северо-востоке столицы.";2022;55.7928637;37.6335795
"Авиамоторная";"";"В интерьерах станции отражена тема старого индустриального района Москвы.";2020;;
"Сокольники (Стромынка)";"Россия, Москва, Сокольническая площадь";"Станция Большой кольцевой линии «Сокольники» улучшит транспортное обслуживание района Сокольники и разгрузит действующую линию столичной подземки – Сокольническую.";2022;55.7903992;37.6789569
"Зюзино";"Россия, Москва, Севастопольский проспект";"Станцию «Зюзино» украсил необычный потолок.  Алюминиевые пластины разных размеров со встроенными светильниками сделали его похожим на пчелиные соты или объемные кубы.";2020;55.6589024;37.5735965
"Воронцовская";"Россия, Москва, Хлебобулочный проезд";"«Воронцовскую» оформили в космической тематике: потолок украсил Млечный путь. С нее можно будет пересесть на станцию «Калужская» Калужско-Рижской линии метро.";2020;55.6587833;37.5499682
"Новаторская (Улица Новаторов)";"Россия, Москва, улица Новаторов";"«Новаторская» станет пересадочной на одноименную станцию строящейся Троицкой линии метро. Ее главное украшение – «пламенеющий» потолок. В истории московского метростроения раньше не использовали стекло для отделки потолка.";2020;55.6628672;37.5254554
"Кунцевская";"";"Станция метро «Кунцевская» (проектное название «Можайская») на западном участке Большой кольцевой линии (БКЛ) свяжет три линии метро и первый Московский центральный диаметр (МЦД-1) «Одинцово – Лобня».";2021;;
"Аминьевская";"Россия, Москва, Аминьевское шоссе";"Станция «Аминьевская» Большой кольцевой линии разгрузит южную часть Арбатско-Покровской и Сокольнической линий.";2020;55.7084016;37.4552792
"Мичуринский проспект";"";"Станция «Мичуринский проспект» разгрузит центральные узлы столичной подземки и южный участок Арбатско-Покровской и Сокольнической линий метро. Открытие станции снизит интенсивность дорожного движения по Аминьевскому шоссе, улице Удальцова, Мичуринскому проспекту и проспекту Вернадского.";2020;;
"Проспект Вернадского";"";"С «Проспекта Вернадского» БКЛ можно будет сделать пересадку на одноименную станцию Сокольнической линии.";2020;;
"Терехово (Мнёвники)";"Россия, Москва, улица Нижние Мнёвники";"";2021;55.753355;37.4569773
"Народное Ополчение";"Пересечение проспекта Маршала Жукова и улицы Народного Ополчения";"";2021;55.7759068;37.4424929
"Марьина Роща (Шереметьевская)";"";"Станция «Марьина Роща» улучшит транспортное обслуживание района Марьина роща, а также снизит загрузку Сокольнической, Калужско-Рижской и Люблинско-Дмитровской линий подземки.";2022;;
"Давыдково";"";"Станция «Давыдково»  улучшит транспортное обслуживание районов Можайский и Фили-Давыдково, снизит загрузку центральных пересадочных узлов метро и южных участков — Арбатско-Покровской и Сокольнической линий.";2021;;
"Электрозаводская";"Россия, Москва, Семёновская набережная";"Станция «Электрозаводская» улучшит транспортное обслуживание района Басманный, в рамках Большой кольцевой линии разгрузит центральные узлы московского метро и северные участки Калининской, Арбатско-Покровской и Сокольнической линий подземки.";2020;55.776462;37.702108
"Печатники";"Россия, Москва, метро Печатники";"Станция неглубокого заложения. Платформа островная, т.е. пути проходят по середине.";2022;55.7540471;37.620405
"Кленовый бульвар";"";"«Кленовый бульвар» – станция восточного участка Большой кольцевой линии, следующая за станцией «Нагатинский затон» и похожая на нее по конструктиву.";2022;;
"Гаражный комплекс";"адрес: мкр. 1Б, корп. 39В";"Семиэтажный гаражный комплекс площадью 7240 кв. м. рассчитан на 140 машиномест";2021;;
"Апартотель";"адрес: проспект Вернадского, вл. 4";"";2022;55.7049987;37.5490536
"Многоквартирные жилые дома переменной этажности с подземной автостоянкой";"адрес: Рязанский пр. вл. 2";"Жилой комплекс Sreda возводится в Нижегородском районе, в ЮВАО Москвы. Новый комплекс комфорт-класса строится по проекту Рикардо Бофилла и его архитектурной мастерской. Жилой комплекс является проектом комплексного освоения территории: в рамках первой очереди строительства предполагается возвести 101 500 кв. м. недвижимости. 
ЖК Sreda возводится на участке площадью 19,4 га. На этом участке появится новый жилой квартал, состоящий из семи разноэтажных зданий: от 5 до 25 этажей. Покупателям предлагаются студии, 1, 2 и 3-комнатные квартиры площадью от 22 до 97,7 кв. м. Все квартиры имеют свободную планировку. В квартирах, расположенных начиная с третьего этажа в малоэтажных зданиях и с 9-ого этажа в 25-этажных башнях, предусмотрены окна в пол. Все квартиры сдаются без отделки.
На территории ЖК Sreda планируется строительство школы, детского сада и физкультурно-оздоровительного комплекса. На первых этажах жилых корпусов разместятся офисы и коммерческие помещения. Также в рамках комплекса предусмотрено строитель";2019;55.7303368;37.7372765
"Футбольное поле с искусственным покрытием и инфраструктурой";"адрес: пересечение улиц Николая Старостина, Большая Косинская, Салтыковская";"";2021;55.730986;37.8545182
"Индивидуальные монолитные жилые дома с подземной автостоянкой";"адрес: 6-я Радиальная улица, вл. 7, корп. 30, 31";"В комплексе спроектированы одно-, двух-, трех- и четырехкомнатные квартиры общей площадью от 37 до 104 кв.м. Отделка в квартирах не предусмотрена.

Под каждым домом запланированы двухуровневые паркинги, а также гостевые автостоянки во дворах.

Первые (нежилые) этажи отводятся под магазины, банковские отделения, аптеки, химчистки. Во дворах обустраиваются детские площадки и зоны отдыха, прокладываются велосипедные дорожки и прогулочные аллеи.

В жилом комплексе будет построена школа на 825 учеников и детский сад на 320 мест. В шаговой доступности находятся торгово-развлекательный и физкультурный комплексы, поликлиника, 4 детских сада и 2 школы, а также 2 сетевых супермаркета и кинотеатр. Рядом с новостройкой расположен дендропарк и дворцово-парковый комплекс.";2021;55.613299;37.6725667
"Комплекс комбинированной установки переработки нефти";"адрес:  2-й квартал, вл. 1";"";2019;;
"Физкультурно-оздоровительный комплекс с плавательным бассейном";"улица Бакунинская, д. 13 Присвоенный адрес: 105005, г. Москва, ул. Бакунинская, д. 13, стр. 1";"Физкультурно-оздоровительный комплекс представляет собой 3-этажное здание с подвальными помещениями, с максимальной высотой, не превышающей 13 метров. ФОК предназначен для проведения учебных тренировок и оздоровительных занятий по плаванию, а также активного отдыха социально-возрастных групп населения. Бассейн рассчитан на 64 посещений в смену. Длина чаши бассейна – 25 м. Ширина чаши бассейна – 16 м. В ФОКе будут размещены тренажерный зал, раздевалки, душевые, туалеты, медпункт, технические помещения, подсобные и административные помещения. Для маломобильных групп населения предусмотрен лифт, соединяющий все этажи. Имеется парковка для посетителей.";2019;55.7747458;37.6810158
"Индивидуальная общеобразовательная школа на 300 мест";"адрес: Рублевское шоссе, вл. 68-70";"Общеобразовательная школа рассчитана на 300 учащихся.";2021;55.7470513;37.4178123
"Многоуровневая автостоянка в подэстакадном пространстве третьего транспортного кольца в районе ММДЦ "Москва-Сити". 1-й и 2-й этапы строительства";"адрес: подэстакадное пространство 3-го транспортного кольца в районе ММДЦ "Москва-Сити"";"";2019;;
"Гостиничный комплекс с торгово-выставочным центром и подземной парковкой";"адрес: ул. Нижняя Масловка, вл. 17";"";2022;55.7006482;48.169668
"Жилой комплекс с подземной автостоянкой";"адрес: ул. Автозаводская, вл. 23";"ЖК «ЗИЛАРТ» производится в рамках комплексной застройки «Полуостров ЗИЛ». В рамках первой очереди строительства будет построено 212 квартир, от 1 до 4 жилых комнат. Просторные квартиры с увеличенными оконными проемами и панорамным остеклением имеют современные и функциональные планировки. Дом №5, который предложен покупателям квартир в первой очереди, состоит из пяти секций трех типов, и для каждого типа планировки и количество квартир на этаже отличаются, однако есть и общие черты. К таковым относятся наличие нескольких просторных гардеробных во всех квартирах без исключения, в том числе и в однокомнатных. Начиная с двухкомнатных квартир, появляется дополнительный санузел. Лоджии включены в жилое пространство и предусмотрены не во всех квартирах, но, принимая во внимание широкие оконные проемы, это не такой существенный фактор. Высота потолков в квартирах составит 3,25 метра, и это позволит притворять в жизнь любые интерьерные задумки их будущим владельцам. Площади квартир начинаются от 45 кв. м. и достигаю";2019;55.689689;37.633868
"Реконструкция торгово-бытового здания";"адрес: ул. Новогиреевская, вл. 28А";"";2019;55.7556662;37.7950228
"Административно-деловой комплекс с подземной автостоянкой";"адрес: Нахимовский просп.,  вл. 21";"Комплекс расположен на юге Москвы, всего в 5 минутах ходьбы от станции метро «Нахимовский проспект», имеет удобный доступ к основным транспортным магистралям города.

В шаговой доступности расположены 3 школы и детских сада, множество продуктовых магазинов крупных сетей, кафе и рестораны, спорткомплексы, многофункциональный центр «Мои документы».

Коробковский сад, сквер Ефросинии Московской, парк «Сосенки», зеленые зоны вокруг речки Котловки и Коробковских прудов обеспечивают благоприятные экологические условия в районе.";2019;55.6648129;37.5977552
"Многофункциональный комплекс "Центр водного спорта "Динамо". Этап 1: подземная автостоянка под корпусами 1-5 гостиницы с апартаментами и зданием ФОК. Корпус 4  гостиницы с апартаментами" ";"адрес:  Березовая аллея, пересечение с ул. Сельскохозяйственная";"Многофункциональный комплекс «Центра водного спорта «Динамо» будет возведен на пересечении улиц Березовая аллея и Сельскохозяйственная на северо-востоке Москвы. В рамках первого этапа строительства появятся 18-этажное здание гостиницы на 369 апартаментов квартирного типа и подземный паркинг на 960 машиномест. Общая площадь объектов составит 53,8 тысячи квадратных метров. Проект предусматривает строительство пяти гостиничных корпусов на 1953 номера, спортивно-плавательного и физкультурно-оздоровительного комплексов общей площадью около 8 тыс. кв. метров. В подземном паркинге и наземных автостоянках будет расположено 1219 машиномест. Общая площадь всех объектов составит почти 195 тыс. кв. метров.";2021;60.7130801;28.7328336
"Автомоечный комплекс с двухъярусным гаражом-стоянкой";"адрес: улица Барышиха, вл. 49";"";2021;55.8580493;37.3428239
"Многофункциональный комплекс "Краснопрудный"";"адрес: Краснопрудная ул., вл. 12, стр. 1";"Здание расположено в Центральном административном округе по адресу: Краснопрудная ул., вл. 12, стр. 1 в 5-7 мин ходьбы от метро Комсомольская или Красносельская. Хорошая транспортная доступность благодаря непосредственной близости к Садовому кольцу 7 мин. До ТТК 2 мин.";2021;55.776819;37.6616157
"Промышленно-офисное здание";"адрес:  ул. Бибиревская, вл. 2, корп. 1";"";2020;55.8792543;37.5952011
"Автозаправочная станция";"адрес: восточная коммунальная зона, проезд 5500";"";2019;;
"Храм в честь равноапостольных Константина и Елены";"ул. Митинская, вл. 11";"";2021;55.8393149;37.3722426
"Жилой комплекс";"адрес: ул. Кооперативная, вл. 16, вл. 14/19";"ЖК «Knightsbridge Private park» состоит из четырёх малоэтажных особняков общей площадью 49,9 тысяч квадратных метров. Проект предусматривает устройство парка на два гектара, частного детского сада, wellness-центра с бассейном и клубного кафе. Покупатели смогут выбрать из четырёх типов владений в квартале: таунхаусов, традиционных квартир, квартир с террасами и пентхаусов. Планировки квартир в ЖК «Knightsbridge Private park» предполагают максимальную инсоляцию – под панорамное остекление отдано свыше 70 процентов стен. Жилые пространства дома сдаются с чистовой отделкой. Инфраструктурные объекты ЖК по планам застройщика будут функционировать в закрытом режиме или по клубной системе, за ними будет круглосуточно следить охрана. В радиусе трех километров от ЖК расположены Воробьевы горы, Нескучный сад, ЦПКиО им. Горького, сквер Девичьего поля. В 500 метрах от домов «Knightsbridge Private park» пролегает третье транспортное кольцо. То же расстояние разделяет ЖК и станцию метро «Спортивная».";2020;55.7235284;37.5698462
"Административное здание с подземным гаражом-стоянкой";"адрес: Покровский бульвар, вл. 4/17 стр. 11";"Административное здание с подземным гаражом-стоянкой площадью 980 квадратных метров представляет собой трехэтажное строение. В гараже предусмотрено 10 машиномест.";2021;55.7575121;37.6439553
"Общеобразовательная школа на 550 мест";"адрес: улица Перовская, вл. 66, корп. 10";"Четырехэтажное здание школы выполнено по индивидуальному  проекту, который предусматривает создание внутреннего двора. На первом этаже располагаются помещения входной группы вестибюля с гардеробом, а также классы и спальни начальной школы, столовая и кабинеты изучения технологии. На 2-м этаже помимо учебных классов расположатся: спортивный и актовый залы, кружковые помещения, административные кабинеты. Третий этаж займут универсальные помещения для групп продленного дня, специализированные классы основной школы (химии, физики, биологии, ИКТ). На 4-м этаже запроектированы библиотека, медиотека, специализированные кабинеты (иностранный язык, лингвистическая лаборатория). Внутренний двор будет использоваться как место отдыха и площадка проведения мероприятий в теплое время года. На школьной территории будут обустроены различные спортивные площадки, высажены газоны и цветники, посажены деревья и кустарники.";;55.7415373;37.7990338
"Научно-производственный комплекс "Системные решения ЦИСКО"";"г. Москва, ЗелАО, район Панфиловский, территория Алабушево, , проектируемый проезд № 683 (Особая экономическая зона на территории г. Москвы)";"";2021;55.8308907;37.3595929
"Торгово-развлекательный центр";"адрес: Боровское шоссе, вл. 30А";"";2019;55.6406008;37.3551715
"Клубный дом STORY на Автозаводской";"г. Москва, ЮАО, район Даниловский, 3-й Автозаводский проезд, вл. 13";"";2019;55.7078302;37.6557244
"Офисно-гостиничное здание";"адрес: 1-й Земельный переулок, вл. 7/2, стр. 1-2";"";2021;55.7696252;37.5594814
"Реконструкция и техническое перевооружение производственных мощностей по изготовлению блоков изделий 96Л6-АП на ОАО "Научно-производственное объединение "Лианозовский электромеханический завод" (1-й этап, 2-я очередь - реконструкция производственного корп";"адрес: Дмитровское шоссе";"";2021;55.87593;37.547719
"Автомобильная мойка";"адрес: Суздальская улица, вл. 9";"";2020;55.7432346;37.8480479
"Пристройка к поликлинике на 320 посещений в смену";"адрес: улица Касаткина, вл. 9";"";2021;55.8260696;37.6595817
"Перинатально-кардиологический корпус на 330 коек Городской клинической больницы № 67, ул. Саляма Адиля, вл. 2/44";"адрес: Саляма Адиля, вл. 2/44";"";2021;55.7718878;37.4651246
"Гостиничный комплекс";"адрес: ул. Орлова комдива, вл. 1";"";2019;55.8403021;37.5792404
"Многофункциональный административно-жилой комплекс с подземным гаражом";"Москва, СВАО, район Свиблово, проезд Серебрякова, вл. 11-13";"";2023;55.8469901;37.6488749
"2-й жилой комплекс";"г. Москва, ЗАО, район Фили-Давыдково, кв. 1-2, корп. 15,16,16А";"";2020;55.4846387;37.3067639
"Многофункциональный административно-деловой центр с подземным гаражом";"адрес: проспект Мира, вл. 127-129";"Многофункциональный бизнес-центра класса "а" по адресу: Проспект Мира, владение 127-129 представляет собой 9-этажное здание с двумя подземными этажами и паркингом на 150 автомобилей. Общая площадь комплекса составляет 14800 квадратных метров.";2022;55.812368;37.637937
"Многофункциональный гостиничный комплекс "Царев Сад"";"адрес:  Софийская набережная, вл. 36/10, вл. 34, стр. 2";"«Царев сад» - многоэтажный комплекс, состоящий из трех взаимосвязанных 7-10 этажных зданий с независимой инфраструктурой. Настоящий проект предусматривает разноэтажную застройку, выходящую на периметр низкими 2-3-хэтажными объемами. На Софийскую набережную обращена входная группа с проездом во внутренний двор апартаментов. Сам жилой блок в 7-8-этажей с пентхаусами максимально смещен в глубину участка. Вдоль Большого Москворецкого моста располагается комплекс из 2-3 этажных объемов с помещениями бутиков и входной группой СПА-центра. Вдоль Болотной улицы - это 2-х этажные сохраняемые здания с мансардой, предусмотренные под размещение ресторана и офиса. Парковки спроектированы на -4, -3, -2 этажах для апартаментов, СПА и офисов; для бутиков-салонов – на -1 этаже.";2021;55.747064;37.6233042
"Спортивный комплекс с общежитием для "Российского Экономического университета имени Г.В. Плеханова"";"Стремянный переулок, вл. 28 (ул. Зацепа, вл. 29)";"";2021;55.729722;37.6317346
"Индивидуальный монолитный 5-секционный 11-этажный жилой дом с подземной автостоянкой";"адрес: 6-я Радиальная улица, вл. 7, корп. 4";"Новый московский микрорайон «Царицыно» (6 Радиальная ул.) представляет собой 15 жилых кирпично-монолитных корпусов, расположенных на территории в 43,84 га. Дома комфорт-класса строятся по индивидуальному. ЖК расположен в ЮАО Москвы, в районе Царицыно, рядом с Царицынским парком. Район имеет хорошую сложившуюся транспортную инфраструктуру. Ближайшая к новостройке станция метро «Царицыно» расположено в 10 минутах на транспорте (3 остановки).";2021;55.613299;37.6725667
"Индивидуальный монолитный 5-секционный 15-17-этажный жилой дом с подземной автостоянкой";"адрес: 6-я Радиальная улица, вл. 7, корп. 1";"Дома комфорт-класса строятся по индивидуальному. ЖК расположен в ЮАО Москвы, в районе Царицыно, рядом с Царицынским парком. Район имеет хорошую сложившуюся транспортную инфраструктуру. Ближайшая к новостройке станция метро «Царицыно» расположено в 10 минутах на транспорте (3 остановки).";2021;55.613299;37.6725667
